 เลขรหัสสถานศึกษา , จังหวัด , ขื่อโรงเรียน , ประเภทสถานศึกษา , ระดับชั้น , ประเภทวิชา , สาขาวิชา , ผู้สำเร็จการศึกษา , ติดตามได้ , ศึกษาต่อ , รองานหรือว่างงาน , ทำงานรัฐวิสาหกิจ , ทำงานราชการ , ทำงานเอกชน , อาชีพอิสระ , อื่น ๆ 
1370100014,ราชบุรี,วิทยาลัยเทคโนโลยีดรุณาโปลีเทคนิค,เอกชน,ปวช.,อุตสาหกรรม,ช่างอิเล็กทรอนิกส์,38,20,20,    ,    ,    ,    ,    ,    
1370100014,ราชบุรี,วิทยาลัยเทคโนโลยีดรุณาโปลีเทคนิค,เอกชน,ปวส.,อุตสาหกรรม,เทคนิคเครื่องกล,24,7,3,    ,    ,    ,    ,1,3
1370100014,ราชบุรี,วิทยาลัยเทคโนโลยีดรุณาโปลีเทคนิค,เอกชน,ปวส.,อุตสาหกรรม,ไฟฟ้า,25,6,    ,    ,    ,    ,3,    ,3
1370100014,ราชบุรี,วิทยาลัยเทคโนโลยีดรุณาโปลีเทคนิค,เอกชน,ปวส.,อุตสาหกรรม,ช่างก่อสร้าง,6,    ,    ,    ,    ,    ,    ,    ,    
1370100014,ราชบุรี,วิทยาลัยเทคโนโลยีดรุณาโปลีเทคนิค,เอกชน,ปวส.,อุตสาหกรรม,อิเล็กทรอนิกส์,11,1,    ,    ,    ,    ,    ,    ,1
1370100034,ราชบุรี,วิทยาลัยเทคโนโลยีบ้านโป่งบริหารธุรกิจ,เอกชน,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,56,56,49,2,1,    ,2,2,    
1370100034,ราชบุรี,วิทยาลัยเทคโนโลยีบ้านโป่งบริหารธุรกิจ,เอกชน,ปวช.,อุตสาหกรรม,ช่างไฟฟ้ากำลัง,39,39,24,2,    ,    ,1,12,    
1370100034,ราชบุรี,วิทยาลัยเทคโนโลยีบ้านโป่งบริหารธุรกิจ,เอกชน,ปวช.,อุตสาหกรรม,ช่างยนต์,32,32,14,    ,    ,1,1,16,    
1370100034,ราชบุรี,วิทยาลัยเทคโนโลยีบ้านโป่งบริหารธุรกิจ,เอกชน,ปวส.,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,23,23,10,2,1,    ,3,7,    
1370100035,ราชบุรี,วิทยาลัยเทคโนโลยีดอนบอสโก บ้านโป่ง,เอกชน,ปวช.,อุตสาหกรรม,ช่างไฟฟ้ากำลัง,36,    ,    ,    ,    ,    ,    ,    ,    
1370100035,ราชบุรี,วิทยาลัยเทคโนโลยีดอนบอสโก บ้านโป่ง,เอกชน,ปวช.,อุตสาหกรรม,ช่างกลโรงงาน,33,    ,    ,    ,    ,    ,    ,    ,    
1370100035,ราชบุรี,วิทยาลัยเทคโนโลยีดอนบอสโก บ้านโป่ง,เอกชน,ปวช.,อุตสาหกรรม,ช่างยนต์,30,    ,    ,    ,    ,    ,    ,    ,    
1370100035,ราชบุรี,วิทยาลัยเทคโนโลยีดอนบอสโก บ้านโป่ง,เอกชน,ปวส.,อุตสาหกรรม,เทคนิคเครื่องกล,16,    ,    ,    ,    ,    ,    ,    ,    
1370100035,ราชบุรี,วิทยาลัยเทคโนโลยีดอนบอสโก บ้านโป่ง,เอกชน,ปวส.,อุตสาหกรรม,เทคนิคอุตสาหกรรม,14,    ,    ,    ,    ,    ,    ,    ,    
1370100035,ราชบุรี,วิทยาลัยเทคโนโลยีดอนบอสโก บ้านโป่ง,เอกชน,ปวส.,อุตสาหกรรม,ไฟฟ้า,11,    ,    ,    ,    ,    ,    ,    ,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ป.ตรี,อุตสาหกรรม,เทคโนโลยียานยนต์,19,13,    ,3,1,    ,7,2,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวช.,ศิลปกรรม,คอมพิวเตอร์กราฟิก,24,4,3,    ,    ,    ,    ,1,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวช.,อุตสาหกรรม,ช่างไฟฟ้ากำลัง,70,58,55,    ,    ,    ,    ,3,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวช.,อุตสาหกรรม,ช่างกลโรงงาน,32,29,26,2,    ,    ,1,    ,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวช.,อุตสาหกรรม,ช่างก่อสร้าง,32,27,27,    ,    ,    ,    ,    ,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวช.,อุตสาหกรรม,ช่างซ่อมบำรุง,8,5,3,    ,    ,    ,    ,1,1
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวช.,อุตสาหกรรม,ช่างยนต์,58,48,37,3,    ,    ,2,6,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวช.,อุตสาหกรรม,ช่างอิเล็กทรอนิกส์,30,21,20,    ,    ,    ,    ,1,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวช.,อุตสาหกรรม,สถาปัตยกรรม,11,8,7,    ,    ,    ,    ,1,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวส.,อุตสาหกรรม,เทคนิคเครื่องกล,42,31,14,7,    ,    ,1,9,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวส.,อุตสาหกรรม,เทคนิคโลหะ,14,12,1,5,    ,    ,1,5,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวส.,อุตสาหกรรม,เทคนิคการผลิต,47,36,10,9,1,    ,3,13,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวส.,อุตสาหกรรม,เทคนิคสถาปัตยกรรม,10,6,4,1,    ,    ,    ,1,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวส.,อุตสาหกรรม,เทคนิคอุตสาหกรรม,15,12,    ,7,    ,    ,    ,5,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวส.,อุตสาหกรรม,ไฟฟ้า,91,72,12,43,3,1,5,8,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวส.,อุตสาหกรรม,ช่างก่อสร้าง,34,24,10,8,    ,    ,2,4,    
1371016101,กาญจนบุรี,วิทยาลัยเทคนิคกาญจนบุรี,รัฐ,ปวส.,อุตสาหกรรม,อิเล็กทรอนิกส์,13,12,4,3,    ,    ,3,2,    
1371016201,กาญจนบุรี,วิทยาลัยอาชีวศึกษากาญจนบุรี,รัฐ,ป.ตรี,พาณิชยกรรม/บริหารธุรกิจ,เทคโนโลยีธุรกิจดิจิทัล,22,22,    ,1,    ,5,5,1,10
1371016201,กาญจนบุรี,วิทยาลัยอาชีวศึกษากาญจนบุรี,รัฐ,ปวช.,คหกรรม,แฟชั่นและสิ่งทอ,4,4,3,    ,    ,    ,    ,    ,1
1371016201,กาญจนบุรี,วิทยาลัยอาชีวศึกษากาญจนบุรี,รัฐ,ปวช.,คหกรรม,อาหารและโภชนาการ,53,53,35,7,    ,    ,    ,    ,11
1371016201,กาญจนบุรี,วิทยาลัยอาชีวศึกษากาญจนบุรี,รัฐ,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,โลจิสติกส์,12,12,12,    ,    ,    ,    ,    ,    
1371016201,กาญจนบุรี,วิทยาลัยอาชีวศึกษากาญจนบุรี,รัฐ,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,การตลาด,33,33,28,1,    ,    ,    ,1,3
